filepath,s_fid,label,damage_val,centroid_lon,centroid_lat,polygon_wkt,window_col_off,window_row_off,window_width,window_height,municipality,gsi_fire,gsi_tsunami,gsi_slope_failure,usgs_mmi,conf
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000040.png,20230303-49281-13461-s-7469,survived,0,136.89438951086612,37.393546327732686,"MULTIPOLYGON (((136.894370111 37.393572194, 136.894425444 37.393555611, 136.894408917 37.393520472, 136.894353583 37.393537028, 136.894370111 37.393572194)))",105.51706810341796,1414.6552814682,20.567111003136915,20.567111003136915,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000042.png,20230303-49281-13461-s-7413,survived,0,136.89445094768698,37.39337228936918,"MULTIPOLYGON (((136.894405056 37.393411333, 136.89447725 37.393392528, 136.89448275 37.393402583, 136.894529333 37.393386333, 136.894505472 37.393342778, 136.894472444 37.393354333, 136.894461167 37.393333722, 136.894378361 37.393354056, 136.894405056 37.393411333)))",106.6858417722914,1444.6137952233385,42.21483090188768,42.21483090188768,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000043.png,20230303-49281-13461-s-7439,survived,0,136.89441548826042,37.3934557834345,"MULTIPOLYGON (((136.894446917 37.393466972, 136.894431194 37.393430083, 136.894384028 37.393442861, 136.894401056 37.393482833, 136.894446917 37.393466972)))",110.76187547537944,1436.1495872340886,19.7557129285085,19.7557129285085,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000044.png,20230303-49281-13461-s-7456,survived,0,136.89443815792993,37.393493359918494,"MULTIPOLYGON (((136.894424111 37.393513278, 136.894465222 37.393500861, 136.894452222 37.393473444, 136.894411083 37.393485861, 136.894424111 37.393513278)))",117.01834641971932,1429.5191415639963,15.698487904096737,15.698487904096737,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000045.png,20230303-49281-13461-s-7483,survived,0,136.89454661033582,37.39363177640631,"MULTIPOLYGON (((136.894433194 37.393687944, 136.894678472 37.393617583, 136.894662194 37.393575833, 136.894415417 37.393645, 136.894433194 37.393687944)))",108.37013444900514,1368.0860192801642,73.55550924936931,73.55550924936931,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000046.png,20230303-49281-13461-s-7464,survived,0,136.89447635230437,37.39352284686658,"MULTIPOLYGON (((136.894447889 37.393550917, 136.894521167 37.393527833, 136.894504833 37.393494778, 136.894431528 37.393517861, 136.894447889 37.393550917)))",119.45521389113533,1417.9171221437807,25.064881075753092,25.064881075753092,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000047.png,20230303-49281-13461-s-7336,survived,0,136.89448397453788,37.39313303679476,"MULTIPOLYGON (((136.894427722 37.393128889, 136.894441833 37.393170222, 136.894537639 37.393146694, 136.894515833 37.393091889, 136.894465333 37.393105194, 136.894469167 37.393119667, 136.894427722 37.393128889)))",117.5302027147797,1506.7430969836055,31.276016955550404,31.276016955550404,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000048.png,20230303-49281-13461-s-7474,survived,0,136.89451769525502,37.393565952506165,"MULTIPOLYGON (((136.894468778 37.393554528, 136.894486556 37.393596306, 136.894568806 37.393575028, 136.894548028 37.393536833, 136.894468778 37.393554528)))",125.91495468351576,1406.2055407740477,27.969856034384833,27.969856034384833,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000049.png,20230303-49281-13461-s-7401,destroyed,1,136.8945738418218,37.39332929373242,"MULTIPOLYGON (((136.89453 37.393362139, 136.894559417 37.393354, 136.894564972 37.393367361, 136.894634194 37.393349, 136.894608694 37.393287806, 136.89451 37.393314417, 136.89453 37.393362139)))",132.4730752097236,1458.9034595237374,34.72715939945644,34.72715939945644,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000050.png,20230303-49281-13461-s-7436,survived,0,136.89460666448707,37.39347477358843,"MULTIPOLYGON (((136.894532389 37.393523083, 136.894696917 37.393476361, 136.894674306 37.393425667, 136.894569972 37.393455306, 136.894577528 37.393472222, 136.894548194 37.393480556, 136.894541056 37.393464583, 136.894510944 37.393473139, 136.894532389 37.393523083)))",129.7699394861857,1415.8224217599195,52.00181985961066,52.00181985961066,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000051.png,20230303-49281-13461-s-7424,survived,0,136.89458430809358,37.39340679944504,"MULTIPOLYGON (((136.894525361 37.393401472, 136.894545389 37.393442056, 136.8946435 37.393411222, 136.894624167 37.393372083, 136.894525361 37.393401472)))",135.61875661214194,1441.0991170401894,33.03405867682562,33.03405867682562,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000052.png,20230303-49281-13461-s-7395,survived,0,136.89477115521643,37.393333977697196,"MULTIPOLYGON (((136.894757694 37.393403806, 136.894835444 37.393384889, 136.894791306 37.393267, 136.894702833 37.393284444, 136.894757694 37.393403806)))",162.49234845807874,1450.3567381448922,48.15100860256507,48.15100860256507,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000054.png,20230303-49281-13461-s-7485,survived,0,136.89483720690419,37.393639370215254,"MULTIPOLYGON (((136.894817917 37.39368825, 136.894879167 37.393688389, 136.894872778 37.393601361, 136.894816722 37.393602417, 136.894815333 37.393579778, 136.894786889 37.393589222, 136.894817917 37.39368825)))",179.36404980365174,1385.2350619074186,38.22733794695,38.22733794695,石川県、輪島市、鳳至町稲荷西一,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000056.png,20230303-49281-13461-s-7789,survived,0,136.89576732685896,37.394786684670734,"MULTIPOLYGON (((136.895816139 37.394804639, 136.895781667 37.394746139, 136.895718722 37.39476975, 136.895752111 37.394826444, 136.895816139 37.394804639)))",357.5268640906468,1118.8542233585927,30.272211007769556,30.272211007769556,石川県、輪島市、鳳至町上町南（小学校前）,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000057.png,20230303-49281-13461-s-7836,survived,0,136.89583299374382,37.39493037045534,"MULTIPOLYGON (((136.895871472 37.394963, 136.895848361 37.3948865, 136.895794444 37.394896889, 136.895818083 37.394975028, 136.895871472 37.394963)))",369.298774742847,1084.5113539772663,31.158812401496107,31.158812401496107,石川県、輪島市、鳳至町上町南（小学校前）,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000058.png,20230303-49281-13461-s-7875,survived,0,136.89590727068295,37.39513819377622,"MULTIPOLYGON (((136.895847944 37.395182528, 136.895984806 37.395148861, 136.895963667 37.395094167, 136.895832417 37.395126444, 136.895847944 37.395182528)))",377.67548909717135,1030.0770635881977,42.611052820417626,42.611052820417626,石川県、輪島市、鳳至町上町南（小学校前）,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000059.png,20230303-49281-13461-s-7821,survived,0,136.89589481294541,37.39486625130369,"MULTIPOLYGON (((136.895919472 37.394890833, 136.8959105 37.394837861, 136.895870111 37.394842222, 136.895878889 37.394894111, 136.895919472 37.394890833)))",386.5057477189308,1105.3914797359646,19.79806612202742,19.79806612202742,石川県、輪島市、鳳至町上町南（小学校前）,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000060.png,20230303-49281-13461-s-7838,survived,0,136.89592587735925,37.39494378191536,"MULTIPOLYGON (((136.895981861 37.394979528, 136.895959583 37.394893583, 136.895869861 37.394908389, 136.895891972 37.394993667, 136.895981861 37.394979528)))",383.88448809041967,1078.7609396771184,36.62413455007368,36.62413455007368,石川県、輪島市、鳳至町上町南（小学校前）,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000061.png,20230303-49281-13461-s-7930,survived,0,136.8960253156104,37.39539248357382,"MULTIPOLYGON (((136.896019333 37.39542425, 136.896027083 37.395437444, 136.896174444 37.395382333, 136.896161083 37.395360861, 136.896125944 37.395372083, 136.896108111 37.395339861, 136.89601875 37.395371778, 136.895999056 37.395342611, 136.895902528 37.395384111, 136.895950083 37.395454556, 136.896019333 37.39542425)))",385.1747648398082,952.6258628883138,76.03322442902459,76.03322442902459,石川県、輪島市、鳳至町上町南（小学校前）,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000062.png,20230303-49281-13461-s-7788,survived,0,136.8959901636541,37.39483701975466,"MULTIPOLYGON (((136.896013194 37.394934944, 136.896010333 37.394903944, 136.896037222 37.394901028, 136.896002583 37.394746083, 136.895943639 37.394753583, 136.895980333 37.39493725, 136.896013194 37.394934944)))",380.5910767370341,1087.3548255594412,67.28421166727071,67.28421166727071,石川県、輪島市、鳳至町上町南（小学校前）,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000063.png,20230303-49281-13461-s-7948,survived,0,136.89607814311395,37.395500505870885,"MULTIPOLYGON (((136.895998917 37.395584583, 136.896237528 37.3955005, 136.896210472 37.395451611, 136.896142444 37.395475583, 136.896112472 37.395421472, 136.895945639 37.395480278, 136.895998917 37.395584583)))",392.28042845196194,925.0036684682105,81.61808001730179,81.61808001730179,石川県、輪島市、鳳至町上町南（小学校前）,0,0,0,8.4,multi
C:\Users\admin\Documents\GitHub\SensingRisk\sitelens\data\noto_crops\all\bldg_000064.png,20230303-49281-13461-s-7869,survived,0,136.89603971193173,37.39509879373063,"MULTIPOLYGON (((136.895997528 37.39513875, 136.896116417 37.395109222, 136.896104722 37.395079194, 136.89608575 37.395083917, 136.896080639 37.395070806, 136.896043111 37.395080139, 136.896035611 37.395060861, 136.895976389 37.395075556, 136.895997528 37.39513875)))",405.08987947040134,1040.848895929275,39.15466670460171,39.15466670460171,石川県、輪島市、鳳至町上町南（小学校前）,0,0,0,8.4,multi
